react_id;name;rule;subsystem;lb;ub;ocf
PLIPA1A141pp;Phospholipase A1 (phosphatidate, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1A160pp;Phospholipase A1 (phosphatidate, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1A161pp;Phospholipase A1 (phosphatidate, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1A180pp;Phospholipase A1 (phosphatidate, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1A181pp;Phospholipase A1 (phosphatidate, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E120pp;Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E140pp;Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E141pp;Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E160pp;Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E161pp;Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E180pp;Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1E181pp;Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G120pp;Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G140pp;Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G141pp;Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G160pp;Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G161pp;Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G180pp;Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA1G181pp;Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A120pp;Phospholipase A2 (phosphatidate, n-C12:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A140pp;Phospholipase A2 (phosphatidate, n-C14:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A141pp;Phospholipase A2 (phosphatidate, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A160pp;Phospholipase A2 (phosphatidate, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A161pp;Phospholipase A2 (phosphatidate, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A180pp;Phospholipase A2 (phosphatidate, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2A181pp;Phospholipase A2 (phosphatidate, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E120pp;Phospholipase A2 (phosphatidylethanolamine, n-C12:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E140pp;Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E141pp;Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E160pp;Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E161pp;Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E180pp;Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2E181pp;Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G120pp;Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G140pp;Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G141pp;Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G160pp;Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G161pp;Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G180pp;Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PLIPA2G181pp;Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm);(b3821);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PMANM;phosphomannomutase;(b2048);Alternate Carbon Metabolism;0.000000;1000.000000;0
PMDPHT;pyrimidine phosphatase;;Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PMPK;phosphomethylpyrimidine kinase;(b2103);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PNTK;pantothenate kinase;(b3974);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PNTOt4pp;Pantothenate sodium symporter (periplasm);(b3258);Transport, Inner Membrane;0.000000;1000.000000;0
PNTOtex;Pantothenate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
POX;pyruvate oxidase;(b0871);Oxidative Phosphorylation;0.000000;1000.000000;0
PPA;inorganic diphosphatase;(b2744) or (b2502) or (b4226);Anaplerotic Reactions;0.000000;1000.000000;0
PPA2;inorganic triphosphatase;(b2502) or (b2744);Anaplerotic Reactions;0.000000;1000.000000;0
PPAKr;Propionate kinase;(b3115);Alternate Carbon Metabolism;0.000000;1000.000000;0
PPALtex;propanal transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PPALtpp;propanal transport via channel (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
PPAt4pp;Na+/Propionate symporter (periplasm);(b1015);Transport, Inner Membrane;0.000000;1000.000000;0
PPAtex;propionate transport via diffusion;(b0241) or (b1377) or (b2215) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PPBNGS;porphobilinogen synthase;(b0369);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPC;phosphoenolpyruvate carboxylase;(b3956);Anaplerotic Reactions;0.000000;1000.000000;0
PPCDC;phosphopantothenoylcysteine decarboxylase;(b3639);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPCK;phosphoenolpyruvate carboxykinase;(b3403);Anaplerotic Reactions;0.000000;1000.000000;0
PPCSCT;Propanoyl-CoA: succinate CoA-transferase;(b2920);Alternate Carbon Metabolism;0.000000;1000.000000;0
PPGPPDP;guanosine-3',5'-bis(diphosphate) 3'-diphosphatase;(b3650);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPK2r;polyphosphate kinase;(b2501);Oxidative Phosphorylation;0.000000;1000.000000;0
PPKr;polyphosphate kinase;(b2501);Oxidative Phosphorylation;0.000000;1000.000000;0
PPM;phosphopentomutase;(b4383) or (b3380);Alternate Carbon Metabolism;0.000000;1000.000000;0
PPM2;phosphopentomutase 2 (deoxyribose);(b4383);Alternate Carbon Metabolism;0.000000;1000.000000;0
PPNCL2;phosphopantothenate-cysteine ligase;(b3639);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPND;prephenate dehydrogenase;(b2600);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
PPNDH;prephenate dehydratase;(b2599);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
PPPGO;protoporphyrinogen oxidase (aerobic);(b3850);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPPGO3;protoporphyrinogen oxidase (anaerobic);(b3850);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PPPNDO;Phenylpropanoate Dioxygenase;(b2542 and b2539 and b2538 and b2540);Alternate Carbon Metabolism;0.000000;1000.000000;0
PPPNt2rpp; 3-phenylpropionate transport via proton symport, reversible (periplasm);(b2536);Transport, Inner Membrane;0.000000;1000.000000;0
PPPNtex; 3-phenylpropionate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PPS;phosphoenolpyruvate synthase;(b1702);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
PPTHpp;Phosphonate hydrogenase (periplasm);(b0383);Unassigned;0.000000;1000.000000;0
PPTtex;Phosphonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PRAGSr;phosphoribosylglycinamide synthase;(b4005);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
PRAIS;phosphoribosylaminoimidazole synthase;(b2499);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
PRAIi;phosphoribosylanthranilate isomerase (irreversible);(b1262);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
PRAMPC;phosphoribosyl-AMP cyclohydrolase;(b2026);Histidine Metabolism;0.000000;1000.000000;0
PRASCSi;phosphoribosylaminoimidazolesuccinocarboxamide synthase;(b2476);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
PRATPP;phosphoribosyl-ATP pyrophosphatase;(b2026);Histidine Metabolism;0.000000;1000.000000;0
PRFGS;phosphoribosylformylglycinamidine synthase;(b2557);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
PRMICI; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase;(b2024);Histidine Metabolism;0.000000;1000.000000;0
PROD2;Proline dehydrogenase;(b1014);Arginine and Proline Metabolism;0.000000;1000.000000;0
PROGLYabcpp;L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm);(b3543) and (b3540) and (b3541) and (b3542) and (b3544);Transport, Inner Membrane;0.000000;1000.000000;0
PROGLYtex;L-Prolinylglycine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PROTRS;Prolyl-tRNA synthetase;(b0194);tRNA Charging;0.000000;1000.000000;0
PROabcpp;L-proline transport via ABC system (periplasm);(b2679) and (b2677) and (b2678);Transport, Inner Membrane;0.000000;1000.000000;0
PROt2rpp;L-proline reversible transport via proton symport (periplasm);(b4111);Transport, Inner Membrane;0.000000;1000.000000;0
PROt4pp;Na+/Proline-L symporter (periplasm);(b1015);Transport, Inner Membrane;0.000000;1000.000000;0
PROtex;L-proline transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PRPPS;phosphoribosylpyrophosphate synthetase;(b1207);Histidine Metabolism;0.000000;1000.000000;0
PSCLYSt2pp;psicoselysine transport via proton symport (periplasm);(b3370);Transport, Inner Membrane;0.000000;1000.000000;0
PSCLYStex;psicoselysine transporter via diffusion (extracellular);(b0241) or (b0929) or (b1377) or (b2215);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PSCVT; 3-phosphoshikimate 1-carboxyvinyltransferase;(b0908);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
PSD120;Phosphatidylserine decarboxylase (n-C12:0);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD140;Phosphatidylserine decarboxylase (n-C14:0);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD141;Phosphatidylserine decarboxylase (n-C14:1);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD160;Phosphatidylserine decarboxylase (n-C16:0);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD161;Phosphatidylserine decarboxylase (n-C16:1);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD180;Phosphatidylserine decarboxylase (n-C18:0);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSD181;Phosphatidylserine decarboxylase (n-C18:1);(b4160);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSERT;phosphoserine transaminase;(b0907);Glycine and Serine Metabolism;0.000000;1000.000000;0
PSERtex;phospho-L-serine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PSP_L;phosphoserine phosphatase (L-serine);(b4388);Glycine and Serine Metabolism;0.000000;1000.000000;0
PSP_Lpp;phospho-L-serine phosphatase (periplasmic);(b4055);Glycine and Serine Metabolism;0.000000;1000.000000;0
PSSA120;Phosphatidylserine syntase (n-C12:0);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA140;Phosphatidylserine syntase (n-C14:0);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA141;Phosphatidylserine syntase (n-C14:1);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA160;Phosphatidylserine syntase (n-C16:0);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA161;Phosphatidylserine syntase (n-C16:1);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA180;Phosphatidylserine syntase (n-C18:0);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PSSA181;Phosphatidylserine syntase (n-C18:1);(b2585);Glycerophospholipid Metabolism;0.000000;1000.000000;0
PTA2;Phosphate acetyltransferase;(b2297);Alternate Carbon Metabolism;0.000000;1000.000000;0
PTAr;phosphotransacetylase;(b2297) or (b2458);Pyruvate Metabolism;0.000000;1000.000000;0
PTHRpp;phospho-L-threonine phosphatase (periplasmic);(b4055);Threonine and Lysine Metabolism;0.000000;1000.000000;0
PTPATi;pantetheine-phosphate adenylyltransferase;(b3634);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PTRCORNt7pp;putrescine/ornithine antiporter (periplasm);(b0692);Transport, Inner Membrane;0.000000;1000.000000;0
PTRCTA;Putrescine Transaminase;(b3073);Arginine and Proline Metabolism;0.000000;1000.000000;0
PTRCabcpp;putrescine transport via ABC system (periplasm);(b1123) and (b1124) and (b1125) and (b1126) or (b1443) and (b1442) and (b1440) and (b1441) or (b0857) and (b0855) and (b0856) and (b0854);Transport, Inner Membrane;0.000000;1000.000000;0
PTRCt2pp;putrescine transport in via proton symport;(b1296) or (b0692);Transport, Inner Membrane;0.000000;1000.000000;0
PTRCtex;putrescine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
PUNP1;purine-nucleoside phosphorylase (Adenosine);(b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP2;purine-nucleoside phosphorylase (Deoxyadenosine);(b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP3;purine-nucleoside phosphorylase (Guanosine);(b2407) or (b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP4;purine-nucleoside phosphorylase (Deoxyguanosine);(b2407) or (b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP5;purine-nucleoside phosphorylase (Inosine);(b2407) or (b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP6;purine-nucleoside phosphorylase (Deoxyinosine);(b4384) or (b2407);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PUNP7;purine-nucleoside phosphorylase (Xanthosine);(b2407);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PYAM5PO;pyridoxamine 5'-phosphate oxidase;(b1638);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PYDAMK;pyridoxamine kinase;(b2418);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PYDXK;pyridoxal kinase;(b2418) or (b1636);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PYDXNK;pyridoxine kinase;(b2418);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PYDXPP;Pyridoxal 5-phosphate phosphatase;;Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
PYK;pyruvate kinase;(b1854) or (b1676);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
PYNP2r;pyrimidine-nucleoside phosphorylase (uracil);(b3831);Nucleotide Salvage Pathway;0.000000;1000.000000;0
PYRt2rpp;pyruvate reversible transport via proton symport (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
PYRtex;pyruvate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
QMO2;quinol monooxygenase (Ubiquinol-8);(b3029);Oxidative Phosphorylation;0.000000;1000.000000;0
QMO3;quinol monooxygenase (menaquinol 8);(b3029);Oxidative Phosphorylation;0.000000;1000.000000;0
QULNS;quinolinate synthase;(b0750);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
R15BPK;ribose-1,5-bisphosphokinase;(b4094);Alternate Carbon Metabolism;0.000000;1000.000000;0
R1PK;ribose 1-phosphokinase;;Alternate Carbon Metabolism;0.000000;1000.000000;0
R5PP;ribose 5-phosphate phosphatase;(b0822);Alternate Carbon Metabolism;0.000000;1000.000000;0
R5PPpp;ribose 5-phosphate phosphatase;(b4055);Alternate Carbon Metabolism;0.000000;1000.000000;0
R5Ptex;Ribose 5-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
RBFK;riboflavin kinase;(b0025);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
RBFSa;riboflavin synthase;(b1662);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
RBFSb;riboflavin synthase;(b0415);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
RBK;ribokinase;(b3752);Alternate Carbon Metabolism;0.000000;1000.000000;0
RBK_L1;L-ribulokinase (L-ribulose);(b0063);Alternate Carbon Metabolism;0.000000;1000.000000;0
RBP4E;L-ribulose-phosphate 4-epimerase;(b0061) or (b3583) or (b4198);Alternate Carbon Metabolism;0.000000;1000.000000;0
RHAT1;rhamnosyltransferase I (LPS core biosynthesis);(b3629);Lipopolysaccharide Biosynthesis / Recycling;0.000000;1000.000000;0
RHCCE;S-ribosylhomocysteine cleavage enzyme;(b2687);Methionine Metabolism;0.000000;1000.000000;0
RIBabcpp;D-ribose transport via ABC system (periplasm);(b4231) and (b4485) and (b4227) and (b4230) or (b4087) and (b4086) and (b4088) or (b3750) and (b3749) and (b3748) and (b3751);Transport, Inner Membrane;0.000000;1000.000000;0
RIBtex;ribose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
RMI;L-rhamnose isomerase;(b3903);Alternate Carbon Metabolism;0.000000;1000.000000;0
RMK;rhamnulokinase;(b3904);Alternate Carbon Metabolism;0.000000;1000.000000;0
RMNtex;L-rhamnose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
